Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,Stone and Glass,Export,Export Product share(%),             19.65,             23.09,             22.14,     21.08,     23.17,     19.03,     19.75,     22.23,     21.10,     22.94,     18.43,     21.41,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Textiles and Clothing,Export,Export Product share(%),              1.38,              1.52,              1.40,      1.37,      1.26,      1.65,      1.87,      1.80,      1.53,      1.83,      2.63,      3.45,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Transportation,Export,Export Product share(%),              0.95,              1.13,              1.35,      1.20,      1.20,      1.01,      1.13,      0.83,      1.34,      1.58,      1.04,      1.36,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Vegetable,Export,Export Product share(%),             15.11,             16.48,             17.90,     17.42,     14.60,     16.68,     12.71,     10.04,      9.95,      8.90,      9.86,     11.60,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Wood,Export,Export Product share(%),              5.13,              4.99,              5.06,      4.96,      5.20,      5.32,      5.69,      5.68,      5.76,      6.96,      7.33,      6.12,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Import,Import Product share(%),             12.78,             13.38,             11.72,     12.25,      9.68,      9.22,      9.86,     11.15,     11.19,     11.33,      9.32,      8.53,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Import,Import Product share(%),             47.86,             47.05,             46.06,     48.98,     52.04,     51.93,     51.94,     53.34,     54.25,     52.93,     57.84,     60.33,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Import,Import Product share(%),             29.25,             29.64,             31.26,     28.87,     29.35,     28.51,     28.35,     26.85,     25.79,     26.66,     25.66,     22.36,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Import,Import Product share(%),             10.11,              9.93,             10.96,      9.90,      8.92,     10.34,      9.34,      8.55,      8.65,      6.99,      7.08,      8.45,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Maximum Rate (%),,            212.00,            212.00,    212.00,    212.00,    212.00,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Simple Average (%),,              1.86,              2.45,      2.48,      2.37,      2.27,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Tariff,Weighted Average (%),,              2.18,              1.12,      2.15,      3.33,      3.34,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Capital goods,Tariff,Weighted Average (%),,              0.97,              0.63,      0.89,      1.46,      1.42,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Tariff,Weighted Average (%),,              2.21,              1.25,      2.34,      3.80,      3.76,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Tariff,Weighted Average (%),,              5.07,              1.51,      4.33,      5.34,      5.17,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Tariff,Weighted Average (%),,              1.69,              0.98,      0.68,      0.69,      1.76,,,,,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Trade Indicator,World Growth (%),              3.50,              5.68,             -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,,,,,,,,,,,,,,,,,,,
