Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Swaziland,World,Transportation,Export,Export Product share(%),,              0.32,              0.22,      0.39,      0.22,      0.20,,,,,,      0.70,      0.85,      1.10,      1.00,      1.21,      1.09,      1.42,      1.42,,,,,,,,,,,,
Swaziland,World,Vegetable,Export,Export Product share(%),,              0.80,              0.78,      0.75,      0.87,      1.22,,,,,,      1.77,      1.56,      2.34,      1.04,      1.26,      1.85,      2.42,      2.69,,,,,,,,,,,,
Swaziland,World,Wood,Export,Export Product share(%),,              6.36,              6.58,      8.57,      6.12,      6.22,,,,,,     10.58,     11.10,      9.94,      8.22,     10.13,      9.91,     15.18,     11.70,,,,,,,,,,,,
Swaziland,World,Capital goods,Import,Import Product share(%),,             16.09,             16.53,     17.17,     16.31,     15.09,,,,,,     15.15,     18.84,     15.68,     15.53,     22.99,     18.25,     19.95,     24.28,,,,,,,,,,,,
Swaziland,World,Consumer goods,Import,Import Product share(%),,             48.38,             48.08,     47.10,     49.41,     49.40,,,,,,     47.64,     45.40,     44.22,     38.62,     38.00,     39.54,     40.90,     43.95,,,,,,,,,,,,
Swaziland,World,Intermediate goods,Import,Import Product share(%),,             25.62,             24.24,     25.24,     24.29,     22.48,,,,,,     25.14,     26.53,     31.57,     37.25,     29.53,     30.41,     27.83,     21.73,,,,,,,,,,,,
Swaziland,World,Raw materials,Import,Import Product share(%),,              7.86,              9.35,      8.57,      8.70,      7.26,,,,,,     11.14,      6.95,      7.00,      7.22,      7.66,      9.11,      9.38,      8.62,,,,,,,,,,,,
Swaziland,World,All Products,Tariff,Maximum Rate (%),,            322.93,            363.52,    346.15,    360.96,    432.02,,,,,,    670.58,    703.37,    701.29,     60.00,,    374.30,     56.48,,,,,,,,,,,,,
Swaziland,World,All Products,Tariff,Simple Average (%),,              2.98,              4.40,      4.68,      3.84,      3.62,,,,,,     11.14,     10.31,     12.07,     11.20,,      9.19,      0.55,,,,,,,,,,,,,
Swaziland,World,All Products,Tariff,Weighted Average (%),,              0.66,              1.18,      0.99,      0.58,      0.52,,,,,,      8.32,      8.67,      9.44,     10.44,,      8.77,      2.60,,,,,,,,,,,,,
Swaziland,World,Capital goods,Tariff,Weighted Average (%),,              0.26,              0.27,      0.41,      0.16,      0.16,,,,,,      1.77,      2.34,      2.11,      2.15,,      2.01,      2.17,,,,,,,,,,,,,
Swaziland,World,Consumer goods,Tariff,Weighted Average (%),,              0.77,              1.95,      1.58,      0.81,      0.76,,,,,,     10.16,     12.06,     12.91,     15.15,,     12.47,      1.47,,,,,,,,,,,,,
Swaziland,World,Intermediate goods,Tariff,Weighted Average (%),,              0.85,              1.31,      1.12,      0.89,      0.82,,,,,,      5.28,      7.46,      9.15,      5.54,,      4.91,      5.21,,,,,,,,,,,,,
Swaziland,World,Raw materials,Tariff,Weighted Average (%),,              0.17,              0.20,      0.44,      0.13,      0.13,,,,,,      3.26,      0.47,      0.79,      3.34,,      5.91,      0.68,,,,,,,,,,,,,
Swaziland,World,All Products,Trade Indicator,World Growth (%),,              5.68,             -1.24,     -6.61,      0.12,      1.20,,,,,,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,,,,,,,,,,,,,
Swaziland,Zimbabwe,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              2.53,,,,,,,,,,     25.23,,,      7.12,,,      3.75,,,,,,,,,,,,
