Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Hungary,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      4.49,,,      5.61,      7.07,      7.55,      7.86,      7.50,      7.71,      7.53,      7.32,      8.16,      8.00,      6.99,      6.58,      6.39,,,,
Hungary,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      5.30,,,,,,,,,,,,
Hungary,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      5.42,      5.18,      4.67,,,,,,,,,,
Hungary,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.12,,,,,,,,,      4.73,      4.52,,,,      4.94,,,,,,,,,,,,,,,,
Hungary,Poland,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.77,              5.60,              5.54,      5.52,      5.18,,,,      5.25,,,,,,,,,,,,,,,,,,,,,,
Hungary,Romania,All Products,Export,Partner share(%)-Top 5 Export Partner,              5.13,              5.17,              5.00,      5.34,      5.44,      5.66,      5.96,      6.08,      5.38,      5.25,      5.30,,,,,,,,,,,,,,,,,,,,
Hungary,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      4.96,      5.96,      6.45,      7.54,     11.15,     13.41,,,,
Hungary,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      7.00,      8.60,      8.78,      8.76,      7.81,      7.35,      9.34,      6.86,      8.03,      7.39,      5.62,      6.20,      6.07,      7.03,      8.07,      5.82,      5.96,      8.63,     12.40,     11.55,     12.00,     14.71,     16.47,,,,
Hungary,"Serbia, FR(Serbia/Montenegro)",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      3.39,,,,
Hungary,Slovak Republic,All Products,Export,Partner share(%)-Top 5 Export Partner,              5.18,              4.74,              4.91,      4.98,      4.89,      5.37,      5.88,      5.86,      5.35,,      4.72,,,,,,,,,,,,,,,,,,,,
Hungary,Slovak Republic,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.44,              5.38,      5.28,      5.39,      5.74,      5.65,      5.40,,,,,,,,,,,,,,,,,,,,,,,
Hungary,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      5.45,      5.32,,      4.52,      4.49,      5.08,      5.58,      4.58,      4.70,,,,,,,,      4.34,,,,,,
Hungary,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      3.92,,,,,,
Hungary,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      5.00,      5.25,      5.19,      4.50,,,,,      4.20,,,,,
Hungary,World,All Products,Trade Indicator,Country Growth (%),              3.98,              4.71,              1.14,     -3.50,      3.17,      3.68,     -3.80,      6.18,      8.48,    -12.52,      4.80,     14.84,      8.41,      5.14,     11.72,     10.19,      3.70,      4.20,      6.92,      4.27,     10.22,     10.62,     10.09,     19.64,     34.52,     -0.57,     11.83,,,,
Hungary,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,      8.23,,,,,     41.42,      8.62,,,     10.90,,,,,
Hungary,World,Animal,Export,Export Product share(%),              1.84,              1.84,              1.94,      1.83,      1.99,      2.11,      2.09,      2.01,      1.92,      1.86,      1.58,      1.48,      1.54,      1.80,      2.02,      2.29,      2.59,      3.01,      2.82,      3.00,      3.56,      4.65,      7.50,      6.64,      7.09,      7.95,      7.83,,,,
Hungary,World,Capital goods,Export,Export Product share(%),             41.40,             41.56,             42.72,     41.23,     40.89,     41.93,     42.66,     45.41,     45.52,     44.87,     44.61,     46.66,     48.85,     50.12,     53.34,     51.23,     48.29,     46.25,     47.50,     44.63,     42.68,     36.52,     20.45,     20.47,     18.05,     21.01,     18.61,,,,
