Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,World,Textiles and Clothing,Export,Export Product share(%),              0.08,              0.15,              0.28,      0.25,      0.13,      0.08,,      0.09,      0.12,,      0.08,      0.09,      0.08,,      0.17,      0.26,      0.30,      0.22,      0.18,,,,,,,,,,,,
Kuwait,World,Transportation,Export,Export Product share(%),              1.46,              1.70,              1.66,      1.74,      1.03,      0.78,,      0.39,      0.77,,      1.21,      1.12,      0.90,,      0.50,      0.86,      0.46,      0.42,      0.43,,,,,,,,,,,,
Kuwait,World,Vegetable,Export,Export Product share(%),              0.25,              0.32,              0.24,      0.20,      0.09,      0.07,,      0.04,      0.05,,      0.07,      0.05,      0.04,,      0.05,      0.04,      0.12,      0.06,      0.06,,,,,,,,,,,,
Kuwait,World,Wood,Export,Export Product share(%),              0.15,              0.19,              0.22,      0.19,      0.11,      0.08,,      0.08,      0.11,,      0.07,      0.08,      0.10,,      0.20,      0.22,      0.23,      0.20,      0.14,,,,,,,,,,,,
Kuwait,World,Capital goods,Import,Import Product share(%),             29.33,             31.11,             29.45,     26.62,     25.56,     24.49,,     25.23,     29.75,,     26.56,     27.86,     22.57,,     17.46,     15.07,     12.80,     12.22,     12.84,,,,,,,,,,,,
Kuwait,World,Consumer goods,Import,Import Product share(%),             42.71,             43.32,             45.46,     47.73,     47.72,     48.50,,     45.66,     44.54,,     43.93,     43.78,     46.84,,     19.83,     20.57,     21.28,     21.77,     22.60,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Import,Import Product share(%),             20.04,             17.13,             17.18,     16.89,     18.76,     19.28,,     21.18,     18.46,,     22.48,     21.83,     23.18,,      6.25,      5.96,      7.09,      7.24,      7.28,,,,,,,,,,,,
Kuwait,World,Raw materials,Import,Import Product share(%),              7.80,              8.31,              7.76,      8.61,      7.96,      7.72,,      7.91,      7.25,,      7.01,      6.50,      7.39,,      6.84,      6.77,      7.61,      7.77,      8.37,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Maximum Rate (%),           1307.94,           1278.39,            628.08,    621.75,    611.74,   3000.00,,    100.00,    100.00,,    100.00,    100.00,   1000.46,,    100.00,    100.00,    100.00,,,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Simple Average (%),              3.90,              3.88,              3.86,      3.86,      3.90,      4.49,,      4.62,      4.62,,      4.03,      3.99,      4.29,,      4.82,      4.82,      3.46,,,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Weighted Average (%),              4.77,              4.34,              2.96,      2.96,      3.14,      3.93,,      3.94,      3.94,,      3.98,      3.53,      3.74,,      4.52,      4.52,      4.30,,,,,,,,,,,,,,
Kuwait,World,Capital goods,Tariff,Weighted Average (%),              3.10,              3.07,              2.93,      2.93,      3.20,      3.53,,      3.58,      3.58,,      3.91,      3.88,      4.58,,      4.98,      4.98,      4.00,,,,,,,,,,,,,,
Kuwait,World,Consumer goods,Tariff,Weighted Average (%),              7.48,              6.33,              3.37,      3.37,      3.55,      4.39,,      4.41,      4.41,,      4.08,      3.63,      3.88,,      4.55,      4.55,      5.81,,,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Tariff,Weighted Average (%),              2.89,              3.21,              2.84,      2.84,      2.76,      4.02,,      3.98,      3.98,,      4.36,      3.62,      3.47,,      4.84,      4.84,      3.84,,,,,,,,,,,,,,
Kuwait,World,Raw materials,Tariff,Weighted Average (%),              1.59,              1.76,              1.55,      1.55,      1.68,      2.75,,      2.04,      2.04,,      2.32,      1.19,      1.17,,      1.98,      1.98,      0.78,,,,,,,,,,,,,,
Kuwait,World,All Products,Trade Indicator,World Growth (%),              3.50,              5.68,             -1.24,     -6.61,      0.12,      1.20,,      9.18,     10.68,,      7.44,      7.16,      7.61,,     10.47,      8.06,      2.41,     -1.71,      7.07,,,,,,,,,,,,
